Conference,Year,Gender,Bundle_ID,Event,1st,8th,16th,1st_seconds,8th_seconds,16th_seconds,Sec_per_place,Source_File,Data_Quality,1st_flags,8th_flags,16th_flags
Horizon League,2026,women,horizonleague_2026,200 Breast,2:17.61,2:23.14,2:28.48,137.61,143.14,148.48,0.7247,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,women,horizonleague_2026,100 Fly,54.88,56.93,58.84,54.88,56.93,58.84,0.264,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,women,horizonleague_2026,200 Fly,2:01.71,2:09.08,2:13.59,121.71,129.08,133.59,0.792,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,women,horizonleague_2026,200 IM,2:01.68,2:08.64,2:10.31,121.68,128.64,130.31,0.5753,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,women,horizonleague_2026,400 IM,4:22.11,4:28.96,4:39.23,262.11,281.38,279.23,1.1413,full_meet_results_horizon_league_2026.pdf,finals,,,
Ivy League,2026,men,ivyleague_2026,50 Free,18.82,19.62,19.88,18.82,19.62,19.88,0.0707,2026 Ivy Mens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,men,ivyleague_2026,100 Free,41.36,43.17,43.67,41.36,43.17,43.67,0.154,2026 Ivy Mens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,men,ivyleague_2026,200 Free,1:31.52,1:35.64,1:36.72,91.52,95.64,96.72,0.3467,2026 Ivy Mens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,men,ivyleague_2026,500 Free,4:10.19,4:20.28,4:22.00,250.19,260.28,262,0.7873,2026 Ivy Mens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,men,ivyleague_2026,1000 Free,8:38.01,8:56.51,9:11.77,518.01,536.51,551.77,2.2507,2026 Ivy Mens Conf.pdf,prelim_fallback,,,
Ivy League,2026,men,ivyleague_2026,1650 Free,14:26.79,15:04.57,15:28.24,866.79,904.57,928.24,4.0967,2026 Ivy Mens Conf.pdf,prelim_fallback,,,
Ivy League,2026,men,ivyleague_2026,100 Back,45.77,47.04,47.88,45.77,47.04,47.88,0.1407,2026 Ivy Mens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,men,ivyleague_2026,200 Back,1:39.60,1:44.82,1:45.36,99.6,104.82,105.36,0.384,2026 Ivy Mens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,men,ivyleague_2026,100 Breast,51.18,53.22,54.67,51.18,53.22,54.67,0.2327,2026 Ivy Mens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,men,ivyleague_2026,200 Breast,1:52.03,1:57.82,1:58.62,112.03,117.82,118.62,0.4393,2026 Ivy Mens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,men,ivyleague_2026,100 Fly,44.34,47.00,47.39,44.34,47,47.39,0.2033,2026 Ivy Mens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,men,ivyleague_2026,200 Fly,1:39.05,1:41.64,1:45.53,99.05,107.13,105.53,0.432,2026 Ivy Mens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,men,ivyleague_2026,200 IM,1:40.93,1:44.79,1:46.63,100.93,104.79,106.63,0.38,2026 Ivy Mens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,men,ivyleague_2026,400 IM,3:41.89,3:49.87,3:53.16,221.89,229.87,233.16,0.7513,2026 Ivy Mens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,women,ivyleague_2026,50 Free,22.07,22.43,22.98,22.07,23.01,22.98,0.0607,2026 Ivy Womens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,women,ivyleague_2026,100 Free,48.29,49.54,50.39,48.29,49.54,50.39,0.14,2026 Ivy Womens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,women,ivyleague_2026,200 Free,1:44.20,1:48.03,1:50.13,104.2,108.03,110.13,0.3953,2026 Ivy Womens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,women,ivyleague_2026,1650 Free,16:02.63,16:28.86,16:55.80,962.63,988.86,1015.8,3.5447,2026 Ivy Womens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,women,ivyleague_2026,100 Back,51.31,54.79,55.05,51.31,54.79,55.05,0.2493,2026 Ivy Womens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,women,ivyleague_2026,100 Breast,1:00.55,1:02.37,1:03.23,60.55,62.37,63.23,0.1787,2026 Ivy Womens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,women,ivyleague_2026,100 Fly,51.97,53.94,54.65,51.97,53.94,54.65,0.1787,2026 Ivy Womens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Ivy League,2026,women,ivyleague_2026,200 Fly,1:54.78,1:57.84,2:02.42,114.78,123.61,122.42,0.5093,2026 Ivy Womens Conf.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
Landmark,2026,men,landmark_2026,50 Free,20.72,21.55,22.04,20.72,21.55,22.04,0.088,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,men,landmark_2026,100 Free,44.99,48.03,50.32,44.99,48.03,50.32,0.3553,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,men,landmark_2026,200 Free,1:42.56,1:46.24,1:52.65,102.56,106.24,112.65,0.6727,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,men,landmark_2026,500 Free,4:40.64,4:50.01,5:04.56,280.64,290.01,304.56,1.5947,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,men,landmark_2026,1650 Free,16:20.37,17:03.15,18:31.84,980.37,1023.15,1111.84,8.7647,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,men,landmark_2026,100 Back,48.83,54.97,58.53,48.83,54.97,58.53,0.6467,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,men,landmark_2026,200 Back,1:50.27,1:59.42,2:07.92,110.27,119.42,127.92,1.1767,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,men,landmark_2026,100 Breast,55.30,1:00.07,1:04.62,55.3,60.07,64.62,0.6213,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,men,landmark_2026,200 Breast,2:06.68,2:15.55,2:24.09,126.68,135.55,144.09,1.1607,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,men,landmark_2026,100 Fly,48.14,53.03,55.71,48.14,53.03,55.71,0.5047,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,men,landmark_2026,200 Fly,1:51.19,2:02.74,2:12.52,111.19,122.74,132.52,1.422,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,men,landmark_2026,200 IM,1:52.87,1:58.76,2:04.03,112.87,118.76,124.03,0.744,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,men,landmark_2026,400 IM,4:00.30,4:19.65,4:38.95,240.3,259.65,278.95,2.5767,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,women,landmark_2026,50 Free,24.36,25.33,25.95,24.36,25.33,25.95,0.106,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,women,landmark_2026,100 Free,53.32,55.38,1:02.51,53.32,55.38,62.51,0.6127,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,women,landmark_2026,200 Free,1:55.94,2:01.12,2:05.91,115.94,121.12,125.91,0.6647,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,women,landmark_2026,500 Free,5:11.50,5:27.13,5:33.78,311.5,327.13,333.78,1.4853,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,women,landmark_2026,1650 Free,17:51.98,18:39.34,20:51.55,1071.98,1119.34,1251.55,11.9713,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,women,landmark_2026,100 Back,57.50,1:02.20,1:06.24,57.5,62.2,66.24,0.5827,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,women,landmark_2026,200 Back,2:05.36,2:16.84,2:42.86,125.36,136.84,162.86,2.5,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,women,landmark_2026,100 Breast,1:04.98,1:10.85,1:15.08,64.98,70.85,75.08,0.6733,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,women,landmark_2026,200 Breast,2:21.35,2:37.03,2:42.91,141.35,157.03,162.91,1.4373,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,women,landmark_2026,100 Fly,57.08,1:01.42,1:07.02,57.08,61.42,67.02,0.6627,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,women,landmark_2026,200 Fly,2:08.49,2:24.06,2:56.37,128.49,144.06,176.37,3.192,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,women,landmark_2026,200 IM,2:08.53,2:19.75,2:25.14,128.53,139.75,145.14,1.1073,landmark_champs_2026_final_full_results.pdf,finals,,,
Landmark,2026,women,landmark_2026,400 IM,4:37.35,4:54.28,5:08.35,277.35,294.28,308.35,2.0667,landmark_champs_2026_final_full_results.pdf,finals,,,
MAAC,2026,men,maac_2026,50 Free,20.02,20.60,20.87,20.02,20.6,20.87,0.0567,2026_MAAC_S_D_Championships_Day_2_finals_results.pdf,finals,,,
MAAC,2026,men,maac_2026,100 Free,44.13,45.40,45.84,44.13,45.4,45.84,0.114,2026_MAAC_S_D_Championships_Day_4_finals_results (1).pdf,finals,,,
MAAC,2026,men,maac_2026,200 Free,1:37.15,1:40.83,1:42.26,97.15,100.83,102.26,0.3407,2026_MAAC_S_D_Championships_Day_3_finals_results.pdf,finals,,,
MAAC,2026,men,maac_2026,500 Free,4:26.17,4:33.75,4:42.93,266.17,273.75,282.93,1.1173,2026_MAAC_S_D_Championships_Day_2_finals_results.pdf,finals,,,
MAAC,2026,men,maac_2026,1650 Free,15:39.33,16:09.57,16:22.10,939.33,969.57,982.1,2.8513,2026_MAAC_S_D_Championships_Day_4_finals_results (1).pdf,finals,,,
MAAC,2026,men,maac_2026,100 Back,47.51,49.56,51.26,47.51,49.56,51.26,0.25,2026_MAAC_S_D_Championships_Day_3_finals_results.pdf,finals,,,
MAAC,2026,men,maac_2026,200 Back,1:43.74,1:48.80,1:53.45,103.74,108.8,113.45,0.6473,2026_MAAC_S_D_Championships_Day_4_finals_results (1).pdf,finals,,,
MAAC,2026,men,maac_2026,100 Breast,53.87,55.64,57.08,53.87,55.64,57.08,0.214,2026_MAAC_S_D_Championships_Day_3_finals_results.pdf,finals,,,
MAAC,2026,men,maac_2026,200 Breast,1:57.31,2:02.12,2:05.21,117.31,122.12,125.21,0.5267,2026_MAAC_S_D_Championships_Day_4_finals_results (1).pdf,finals,,,
MAAC,2026,men,maac_2026,100 Fly,48.01,49.58,50.30,48.01,49.58,50.3,0.1527,2026_MAAC_S_D_Championships_Day_3_finals_results.pdf,finals,,,
MAAC,2026,men,maac_2026,200 Fly,1:49.87,1:51.28,1:53.40,109.87,113.6,113.4,0.2353,2026_MAAC_S_D_Championships_Day_4_finals_results (1).pdf,finals,,,
MAAC,2026,men,maac_2026,200 IM,1:47.73,1:50.39,1:52.36,107.73,110.39,112.36,0.3087,2026_MAAC_S_D_Championships_Day_2_finals_results.pdf,finals,,,
MAAC,2026,men,maac_2026,400 IM,3:51.32,4:01.48,4:05.62,231.32,241.48,245.62,0.9533,2026_MAAC_S_D_Championships_Day_3_finals_results.pdf,finals,,,
MAAC,2026,women,maac_2026,50 Free,23.27,23.85,24.23,23.27,23.85,24.23,0.064,2026_MAAC_S_D_Championships_Day_2_finals_results.pdf,finals,,,
MAAC,2026,women,maac_2026,200 Free,1:48.33,1:53.57,1:55.52,108.33,113.57,115.52,0.4793,2026_MAAC_S_D_Championships_Day_3_finals_results.pdf,finals,,,
MAAC,2026,women,maac_2026,500 Free,4:49.75,5:02.81,5:10.24,289.75,302.81,310.24,1.366,2026_MAAC_S_D_Championships_Day_2_finals_results.pdf,finals,,,
MAAC,2026,women,maac_2026,1650 Free,16:53.77,17:31.81,17:54.84,1013.77,1051.81,1074.84,4.0713,2026_MAAC_S_D_Championships_Day_4_finals_results (1).pdf,finals,,,
MAAC,2026,women,maac_2026,100 Back,55.41,56.82,1:01.29,55.41,56.82,61.29,0.392,2026_MAAC_S_D_Championships_Day_3_finals_results.pdf,finals,,,
MAAC,2026,women,maac_2026,200 Back,1:57.38,2:06.36,2:06.63,117.38,126.36,126.63,0.6167,2026_MAAC_S_D_Championships_Day_4_finals_results (1).pdf,finals,,,
MAAC,2026,women,maac_2026,100 Breast,1:00.32,1:05.15,1:07.64,60.32,65.15,67.64,0.488,2026_MAAC_S_D_Championships_Day_3_finals_results.pdf,finals,,,
MAAC,2026,women,maac_2026,200 Breast,2:13.98,2:22.73,2:28.10,133.98,142.73,148.1,0.9413,2026_MAAC_S_D_Championships_Day_4_finals_results (1).pdf,finals,,,
MAAC,2026,women,maac_2026,100 Fly,55.17,56.63,58.38,55.17,56.63,58.38,0.214,2026_MAAC_S_D_Championships_Day_3_finals_results.pdf,finals,,,
MAAC,2026,women,maac_2026,200 Fly,2:02.03,2:08.98,2:11.72,122.03,128.98,131.72,0.646,2026_MAAC_S_D_Championships_Day_4_finals_results (1).pdf,finals,,,
MAAC,2026,women,maac_2026,200 IM,2:00.99,2:03.53,2:07.34,120.99,127.61,127.34,0.4233,2026_MAAC_S_D_Championships_Day_2_finals_results.pdf,finals,,,
MAAC,2026,women,maac_2026,400 IM,4:25.46,4:31.06,4:39.79,265.46,271.06,279.79,0.9553,2026_MAAC_S_D_Championships_Day_3_finals_results.pdf,finals,,,
MAC,2026,men,mac_2026,50 Free,20.49,21.82,22.65,20.49,21.82,22.65,0.144,2026 MAC MENS full_meet_results.pdf,prelim_fallback,,,
MAC,2026,men,mac_2026,100 Free,45.84,48.97,50.38,45.84,48.97,50.38,0.3027,2026 MAC MENS full_meet_results.pdf,prelim_fallback,,,
MAC,2026,men,mac_2026,200 Free,1:42.58,1:47.48,1:55.60,102.58,107.48,115.6,0.868,2026 MAC MENS full_meet_results.pdf,prelim_fallback,,,
MAC,2026,men,mac_2026,500 Free,4:41.44,4:54.06,5:01.59,281.44,294.06,301.59,1.3433,2026 MAC MENS full_meet_results.pdf,prelim_fallback,,,
MAC,2026,men,mac_2026,1650 Free,16:26.73,17:18.10,17:50.27,986.73,1038.1,1070.27,5.5693,2026 MAC MENS full_meet_results.pdf,prelim_fallback,,,
MAC,2026,men,mac_2026,100 Back,50.78,54.56,59.46,50.78,54.56,59.46,0.5787,2026 MAC MENS full_meet_results.pdf,prelim_fallback,,,
MAC,2026,men,mac_2026,200 Back,1:51.28,2:00.49,2:08.02,111.28,120.49,128.02,1.116,2026 MAC MENS full_meet_results.pdf,prelim_fallback,,,
MAC,2026,men,mac_2026,100 Breast,56.21,1:01.25,1:03.56,56.21,61.25,63.56,0.49,2026 MAC MENS full_meet_results.pdf,prelim_fallback,,,
MAC,2026,men,mac_2026,200 Breast,2:06.82,2:15.39,2:24.64,126.82,135.39,144.64,1.188,2026 MAC MENS full_meet_results.pdf,prelim_fallback,,,
MAC,2026,men,mac_2026,100 Fly,48.70,53.92,56.67,48.7,53.92,56.67,0.5313,2026 MAC MENS full_meet_results.pdf,prelim_fallback,,,
MAC,2026,men,mac_2026,200 Fly,1:56.03,2:06.00,2:14.34,116.03,126,134.34,1.2207,2026 MAC MENS full_meet_results.pdf,prelim_fallback,,,
MAC,2026,men,mac_2026,200 IM,1:53.79,2:02.16,2:10.74,113.79,122.16,130.74,1.13,2026 MAC MENS full_meet_results.pdf,prelim_fallback,,,
MAC,2026,men,mac_2026,400 IM,4:08.48,4:28.40,4:35.30,248.48,268.4,275.3,1.788,2026 MAC MENS full_meet_results.pdf,prelim_fallback,,,
MAC,2026,women,mac_2026,50 Free,21.88,23.07,23.31,21.88,23.07,23.31,0.0953,2026 MAC WOMENS Complete_Results.pdf,prelim_fallback,,,
MAC,2026,women,mac_2026,100 Free,47.59,48.92,50.91,47.59,51.25,50.91,0.2213,2026 MAC WOMENS Complete_Results.pdf,prelim_fallback,,,
MAC,2026,women,mac_2026,200 Free,1:44.82,1:50.26,1:50.80,104.82,110.26,110.8,0.3987,2026 MAC WOMENS Complete_Results.pdf,prelim_fallback,,,
MAC,2026,women,mac_2026,500 Free,4:47.76,4:58.44,4:58.63,287.76,298.44,298.63,0.7247,2026 MAC WOMENS Complete_Results.pdf,prelim_fallback,,,
MAC,2026,women,mac_2026,1650 Free,16:39.00,17:02.74,17:14.43,999,1022.74,1034.43,2.362,2026 MAC WOMENS Complete_Results.pdf,prelim_fallback,,,
MAC,2026,women,mac_2026,100 Back,1:28.35,1:33.26,3:51.20,88.35,93.26,231.2,9.5233,2026 MAC WOMENS Complete_Results.pdf,prelim_fallback,,,
MAC,2026,women,mac_2026,200 Back,1:54.28,1:58.07,2:00.11,114.28,118.07,120.11,0.3887,2026 MAC WOMENS Complete_Results.pdf,prelim_fallback,,,
MAC,2026,women,mac_2026,100 Breast,59.59,1:02.64,1:02.69,59.59,62.64,62.69,0.2067,2026 MAC WOMENS Complete_Results.pdf,prelim_fallback,,,
MAC,2026,women,mac_2026,200 Breast,2:09.33,2:15.54,2:19.00,129.33,135.54,139,0.6447,2026 MAC WOMENS Complete_Results.pdf,prelim_fallback,,,
MAC,2026,women,mac_2026,100 Fly,51.35,55.09,56.26,51.35,55.09,56.26,0.3273,2026 MAC WOMENS Complete_Results.pdf,prelim_fallback,,,
MAC,2026,women,mac_2026,200 Fly,1:59.07,2:01.77,2:03.79,119.07,121.77,123.79,0.3147,2026 MAC WOMENS Complete_Results.pdf,prelim_fallback,,,
MAC,2026,women,mac_2026,200 IM,1:57.52,2:02.90,2:03.30,117.52,122.9,123.3,0.3853,2026 MAC WOMENS Complete_Results.pdf,prelim_fallback,,,
MAC,2026,women,mac_2026,400 IM,4:16.83,4:22.09,4:29.52,256.83,262.09,269.52,0.846,2026 MAC WOMENS Complete_Results.pdf,prelim_fallback,,,
NEWMAC,2026,men,newmac_2026,50 Free,19.97,20.87,21.30,19.97,20.87,21.3,0.0887,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,200 Free,1:37.98,1:41.92,1:44.42,97.98,101.92,104.42,0.4293,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,500 Free,4:29.55,4:41.67,4:47.69,269.55,281.67,287.69,1.2093,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,1650 Free,15:46.53,16:57.50,17:44.90,946.53,1017.5,1064.9,7.8913,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,100 Back,49.06,50.28,52.96,49.06,50.28,52.96,0.26,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,200 Back,1:49.41,1:54.83,2:01.53,109.41,114.83,121.53,0.808,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,100 Breast,54.36,56.33,58.09,54.36,56.33,58.09,0.2487,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,200 Breast,2:01.71,2:06.47,2:10.01,121.71,126.47,130.01,0.5533,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,100 Fly,46.94,49.85,51.99,46.94,49.85,51.99,0.3367,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,200 Fly,8:19.45,5:47.39,1:59.31,499.45,401.8,119.31,-25.3427,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,200 IM,1:48.61,1:54.23,1:55.94,108.61,114.23,115.94,0.4887,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,400 IM,3:55.55,4:11.15,4:22.17,235.55,251.15,262.17,1.7747,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,50 Free,23.15,24.25,25.13,23.15,24.25,25.13,0.132,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,100 Free,50.42,53.46,54.56,50.42,53.46,54.56,0.276,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,200 Free,1:50.76,1:57.93,1:58.64,110.76,117.93,118.64,0.5253,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,500 Free,4:52.57,5:13.71,5:20.20,292.57,313.71,320.2,1.842,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,1650 Free,17:24.23,18:32.48,19:17.62,1044.23,1112.48,1157.62,7.5593,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,100 Back,54.68,58.88,1:01.18,54.68,58.88,61.18,0.4333,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,200 Back,2:04.91,2:09.93,2:13.95,124.91,129.93,133.95,0.6027,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,100 Breast,1:03.10,1:08.67,1:09.89,63.1,68.67,69.89,0.4527,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,200 Breast,2:16.90,2:27.29,2:34.21,136.9,147.29,154.21,1.154,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,100 Fly,54.49,57.55,1:00.88,54.49,57.55,60.88,0.426,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,200 Fly,2:03.34,2:07.25,2:19.57,123.34,127.25,139.57,1.082,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,200 IM,2:02.55,2:07.10,2:13.47,122.55,127.1,133.47,0.728,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,400 IM,4:27.54,4:45.21,4:55.08,267.54,285.21,295.08,1.836,2026_newmac_championships_full_results.pdf,finals,,,
MIAC,2026,men,miac_2026,50 Free,20.70,21.31,21.80,20.7,21.31,21.8,0.0733,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,men,miac_2026,100 Free,45.26,47.52,48.81,45.26,47.52,48.81,0.2367,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,men,miac_2026,200 Free,1:42.01,1:46.78,1:53.02,102.01,106.78,113.02,0.734,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,men,miac_2026,500 Free,4:29.70,4:48.44,4:57.05,269.7,288.44,297.05,1.8233,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,men,miac_2026,1650 Free,15:32.16,17:21.68,23:38.58,932.16,1041.68,1418.58,32.428,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,men,miac_2026,100 Back,50.03,54.19,58.16,50.03,54.19,58.16,0.542,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,men,miac_2026,200 Back,1:51.51,2:02.27,2:07.96,111.51,122.27,127.96,1.0967,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,men,miac_2026,100 Breast,53.76,59.05,1:03.82,53.76,59.05,63.82,0.6707,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,men,miac_2026,200 Breast,2:04.28,2:12.02,2:19.46,124.28,132.02,139.46,1.012,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,men,miac_2026,100 Fly,49.66,51.15,53.59,49.66,51.15,53.59,0.262,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,men,miac_2026,200 Fly,1:51.56,1:57.88,2:19.98,111.56,117.88,139.98,1.8947,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,men,miac_2026,200 IM,1:52.80,2:00.30,2:04.27,112.8,120.3,124.27,0.7647,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,men,miac_2026,400 IM,3:57.55,4:20.03,4:44.28,237.55,260.03,284.28,3.1153,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,women,miac_2026,50 Free,23.18,24.43,24.85,23.18,24.43,24.85,0.1113,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,women,miac_2026,100 Free,50.99,54.05,55.52,50.99,54.05,55.52,0.302,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,women,miac_2026,200 Free,1:54.24,1:57.63,2:00.10,114.24,117.63,120.1,0.3907,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,women,miac_2026,500 Free,5:06.82,5:20.69,5:24.60,306.82,320.69,324.6,1.1853,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,women,miac_2026,1650 Free,17:37.69,18:33.12,19:16.75,1057.69,1113.12,1156.75,6.604,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,women,miac_2026,100 Back,56.59,59.40,1:02.29,56.59,59.4,62.29,0.38,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,women,miac_2026,200 Back,2:03.47,2:10.02,2:16.46,123.47,130.02,136.46,0.866,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,women,miac_2026,100 Breast,1:04.66,1:08.76,1:10.96,64.66,68.76,70.96,0.42,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,women,miac_2026,200 Breast,2:20.99,2:31.05,2:36.64,140.99,151.05,156.64,1.0433,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,women,miac_2026,100 Fly,54.10,1:00.16,1:02.59,54.1,60.16,62.59,0.566,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,women,miac_2026,200 Fly,2:08.63,2:20.15,2:31.71,128.63,140.15,151.71,1.5387,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,women,miac_2026,200 IM,2:09.00,2:15.42,2:19.09,129,135.42,139.09,0.6727,2026_miac-sd-results_Final.pdf,finals,,,
MIAC,2026,women,miac_2026,400 IM,4:35.14,4:50.02,5:03.02,275.14,290.02,303.02,1.8587,2026_miac-sd-results_Final.pdf,finals,,,
MPSF,2026,men,mpsf_2026,50 Free,19.20,20.02,20.41,19.2,20.02,20.41,0.0807,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,men,mpsf_2026,100 Free,43.01,44.06,45.03,43.01,44.06,45.03,0.1347,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,men,mpsf_2026,200 Free,1:33.80,1:38.25,1:40.40,93.8,98.25,100.4,0.44,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,men,mpsf_2026,500 Free,4:16.20,4:26.73,4:32.56,256.2,266.73,272.56,1.0907,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,men,mpsf_2026,1650 Free,14:48.77,15:36.93,16:10.28,888.77,936.93,970.28,5.434,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
